p_DA,p_H,p_IM,p_IM_abs,xi,h_H,E_RE,z_on,z_sb,z_off,z_su,lambda_DA_RE,lambda_IM
-10.0,10.0,9.117647058823524,9.117647058823524,0.0,154.41337089705937,9.117647058823529,1.0,0.0,0.0,0.0,46.96,38.786888
-10.0,10.0,9.01960784313722,9.01960784313722,0.0,154.41337089705937,9.019607843137257,1.0,0.0,0.0,0.0,46.66,37.600845
-10.0,10.0,9.166666666666666,9.166666666666666,0.0,154.41337089705937,9.166666666666666,1.0,0.0,0.0,0.0,46.14,37.600845
4.642164525361213,10.0,-5.573537074380834,5.573537074380834,0.0,154.41337089705937,9.068627450980392,1.0,0.0,0.0,0.0,46.15,36.000698
3.000757627670752,10.0,-4.324287039435489,4.324287039435489,0.0,154.41337089705937,8.676470588235293,1.0,0.0,0.0,0.0,46.3,37.000454
10.0,10.0,-10.245098039215694,10.245098039215694,0.0,154.41337089705937,9.754901960784313,1.0,0.0,0.0,0.0,46.82,39.001312
10.0,10.0,-10.049019607843146,10.049019607843146,0.0,154.41337089705937,9.950980392156865,1.0,0.0,0.0,0.0,47.88,40.317348
-1.1175870180207408,10.0,1.0685674101775966,1.0685674101775966,0.0,154.4133708970594,9.950980392156865,1.0,0.0,0.0,0.0,48.58,88.859253
-5.260438124978715,10.0,5.21141851713556,5.21141851713556,0.0,154.41337089705956,9.950980392156865,1.0,0.0,0.0,0.0,53.52,95.983543
-5.27379177184976,10.0,5.224772164006605,5.224772164006605,0.0,154.41337089705956,9.950980392156865,1.0,0.0,0.0,0.0,48.56,40.001072
8.692156107837986,10.0,-9.476469833328188,9.476469833328188,0.0,154.4133708970594,9.215686274509805,1.0,0.0,0.0,0.0,47.55,39.700878
4.088384297356034,10.0,-6.049168611081533,6.049168611081533,0.0,154.41337089705937,8.03921568627451,1.0,0.0,0.0,0.0,46.42,40.317348
6.879198292337948,10.0,-8.300766919788934,8.300766919788934,0.0,154.41337089705937,8.57843137254902,1.0,0.0,0.0,0.0,45.97,40.317348
5.2782261561952275,10.0,-6.944892822861934,6.944892822861934,0.0,154.41337089705988,8.333333333333334,1.0,0.0,0.0,0.0,43.62,41.849152
10.0,10.0,-11.617647058823541,11.617647058823541,0.0,154.41337089705937,8.382352941176471,1.0,0.0,0.0,0.0,41.75,40.944851
7.425965890441229,10.0,-9.827926674754988,9.827926674754988,0.0,154.41337089705937,7.598039215686274,1.0,0.0,0.0,0.0,39.15,39.152985
10.0,10.0,-13.48039215686275,13.48039215686275,0.0,154.41337089705937,6.519607843137255,1.0,0.0,0.0,0.0,39.85,39.502781
-0.7927507925877522,10.0,-1.5111707760397177,1.5111707760397177,0.0,154.41337089705937,7.696078431372549,1.0,0.0,0.0,0.0,40.6,39.502781
10.0,10.0,-13.382352941176471,13.382352941176471,0.0,154.41337089705937,6.617647058823529,1.0,0.0,0.0,0.0,43.0,39.410305
-8.711595356253113,10.0,5.81943849350801,5.81943849350801,0.0,154.41337089705937,7.1078431372549025,1.0,0.0,0.0,0.0,44.49,39.410305
-2.4199494338669174,10.0,-3.315344683780136,3.315344683780136,0.0,154.41337089705937,4.264705882352941,1.0,0.0,0.0,0.0,51.3,40.944851
-10.0,10.0,3.8235294117646994,3.8235294117646994,0.0,154.41337089705937,3.823529411764705,1.0,0.0,0.0,0.0,60.73,40.944851
-4.859403031760227,10.0,-2.346479321180958,2.346479321180958,0.0,154.4133708970594,2.794117647058823,1.0,0.0,0.0,0.0,63.67,40.944851
10.0,10.0,-16.764705882352946,16.764705882352946,0.0,154.41337089705937,3.235294117647059,1.0,0.0,0.0,0.0,56.99,40.944851
-10.0,10.0,1.764705882352935,1.764705882352935,0.0,154.41337089705937,1.7647058823529411,1.0,0.0,0.0,0.0,53.01,53.014809
-10.0,10.0,1.029411764705877,1.029411764705877,0.0,154.41337089705937,1.029411764705882,1.0,0.0,0.0,0.0,46.12,52.717281
-10.0,10.0,0.7843137254902199,0.7843137254902199,0.0,154.41337089705937,0.7843137254901961,1.0,0.0,0.0,0.0,44.7,48.104267
-5.149915259984441,10.0,-4.114790622368506,4.114790622368506,0.0,154.41337089705937,0.735294117647058,1.0,0.0,0.0,0.0,44.65,38.898346
-9.402458628167667,10.0,-0.05832568555782913,0.05832568555782913,0.0,154.41337089705937,0.539215686274509,1.0,0.0,0.0,0.0,45.19,39.502781
10.0,10.0,-19.901960784313733,19.901960784313733,0.0,154.41337089705937,0.09803921568627401,1.0,0.0,0.0,0.0,46.55,74.121826
10.0,10.0,-19.80392156862746,19.80392156862746,0.0,154.41337089705937,0.19607843137254902,1.0,0.0,0.0,0.0,51.13,80.412788
-3.726244792287889,9.769348160196955,-5.405848465948282,5.405848465948282,0.0,151.03003787466642,0.637254901960784,1.0,0.0,0.0,0.0,55.63,107.217049
6.635308912070286,9.17233689747784,-13.944900711508911,13.944900711508911,0.0,142.2727354329307,1.8627450980392148,1.0,0.0,0.0,0.0,60.2,113.918114
1.3451190399585835,10.0,-8.207864137997802,8.207864137997802,0.0,154.41337089705937,3.1372549019607843,1.0,0.0,0.0,0.0,60.86,42.00362
-10.0,10.0,2.9901960784313752,2.9901960784313752,0.0,154.41337089705937,2.9901960784313717,1.0,0.0,0.0,0.0,44.98,42.00362
-9.34449359038093,10.0,2.5797877080279834,2.5797877080279834,0.0,154.41337089705937,3.235294117647059,1.0,0.0,0.0,0.0,44.3,42.00362
-4.964025391445476,10.0,-3.1242099026721775,3.1242099026721775,0.0,154.41337089705937,1.911764705882352,1.0,0.0,0.0,0.0,43.84,43.843731
4.113081646157841,10.0,-12.397395371648042,12.397395371648042,0.0,154.41337089705937,1.715686274509804,1.0,0.0,0.0,0.0,42.76,42.763519
10.0,10.0,-17.696078431372555,17.696078431372555,0.0,154.41337089705937,2.30392156862745,1.0,0.0,0.0,0.0,42.7,39.50169
9.362955450239397,10.0,-17.059033881611953,17.059033881611953,0.0,154.41337089705937,2.30392156862745,1.0,0.0,0.0,0.0,41.18,38.941456
10.0,10.0,-17.99019607843138,17.99019607843138,0.0,154.41337089705937,2.009803921568627,1.0,0.0,0.0,0.0,40.35,38.941456
-4.054134196299078,10.0,-4.965473646838177,4.965473646838177,0.0,154.41337089705937,0.980392156862745,1.0,0.0,0.0,0.0,39.59,38.591648
10.0,10.0,-19.509803921568622,19.509803921568622,0.0,154.41337089705937,0.490196078431372,1.0,0.0,0.0,0.0,41.1,38.941456
0.4781015133081139,10.0,-10.331042689778709,10.331042689778709,0.0,154.41337089705937,0.147058823529411,1.0,0.0,0.0,0.0,43.67,40.201309
0.22789610925153916,10.0,-10.227896109251546,10.227896109251546,0.0,154.4133708970594,0.0,1.0,0.0,0.0,0.0,46.28,46.414787
-10.0,10.0,0.09803921568626706,0.09803921568626706,0.0,154.4133708970594,0.09803921568627401,1.0,0.0,0.0,0.0,59.66,82.903557
-2.683337717708684,10.0,-7.022544635232501,7.022544635232501,0.0,154.4133708970594,0.294117647058823,1.0,0.0,0.0,0.0,59.72,68.450119
0.8897240518169987,10.0,-10.448547581228746,10.448547581228746,0.0,154.41337089705937,0.44117647058823495,1.0,0.0,0.0,0.0,55.41,56.805874
-10.0,10.0,0.3921568627450931,0.3921568627450931,0.0,154.41337089705937,0.39215686274509803,1.0,0.0,0.0,0.0,51.19,80.411995
-10.0,10.0,0.49019607843133706,0.49019607843133706,0.0,154.41337089705937,0.490196078431372,1.0,0.0,0.0,0.0,44.63,40.50153
-10.0,10.0,0.8823529411764923,0.8823529411764923,0.0,154.4133708970591,0.8823529411764699,1.0,0.0,0.0,0.0,43.73,40.990726
-7.78984919927818,10.0,-1.131719428172783,1.131719428172783,0.0,154.41337089705902,1.0784313725490189,1.0,0.0,0.0,0.0,43.36,38.901249
-6.097617656154435,10.0,-2.6278725399240006,2.6278725399240006,0.0,154.41337089705937,1.274509803921568,1.0,0.0,0.0,0.0,43.56,38.901249
10.0,10.0,-18.23529411764708,18.23529411764708,0.0,154.41337089705937,1.7647058823529411,1.0,0.0,0.0,0.0,44.41,39.50169
10.0,10.0,-17.843137254901965,17.843137254901965,0.0,154.41337089705937,2.156862745098039,1.0,0.0,0.0,0.0,47.03,41.201149
2.073474169427124,10.0,-8.936219267466345,8.936219267466345,0.0,154.41337089705937,3.1372549019607843,1.0,0.0,0.0,0.0,53.61,41.360638
3.8177179701070663,9.706210843287131,-9.55334057810008,9.55334057810008,0.0,150.10390362215537,3.970588235294117,1.0,0.0,0.0,0.0,56.54,42.001286
-1.8207681142580288,10.0,-2.689035807310618,2.689035807310618,0.0,154.41337089705956,5.490196078431373,1.0,0.0,0.0,0.0,45.01,40.478745
-10.0,10.0,7.7450980392157405,7.7450980392157405,0.0,154.41337089705937,7.745098039215686,1.0,0.0,0.0,0.0,44.35,39.453438
-5.559068434428044,10.0,3.5492645128594305,3.5492645128594305,0.0,154.41337089705937,7.990196078431373,1.0,0.0,0.0,0.0,43.37,37.916153
6.618203975976696,10.0,-7.598596132839445,7.598596132839445,0.0,154.41337089705937,9.019607843137257,1.0,0.0,0.0,0.0,43.37,37.916153
1.619101584916363,10.0,-3.726944722171271,3.726944722171271,0.0,154.41337089705937,7.8921568627450975,1.0,0.0,0.0,0.0,39.92,36.000912
4.7488878041649905,10.0,-8.180260353184604,8.180260353184604,0.0,154.41337089705937,6.568627450980392,1.0,0.0,0.0,0.0,35.42,35.415215
5.896401524469727,10.0,-9.082676034273652,9.082676034273652,0.0,154.41337089705934,6.813725490196079,1.0,0.0,0.0,0.0,35.19,34.793331
10.0,10.0,-14.852941176470592,14.852941176470592,0.0,154.41337089705937,5.147058823529411,1.0,0.0,0.0,0.0,36.0,34.282688
7.0910452748873745,10.0,-12.97339821606385,12.97339821606385,0.0,154.41337089705937,4.117647058823529,1.0,0.0,0.0,0.0,36.29,33.770706
10.0,10.0,-15.14705882352942,15.14705882352942,0.0,154.41337089705937,4.852941176470588,1.0,0.0,0.0,0.0,36.52,33.770706
6.428364156232768,10.0,-10.644050430742578,10.644050430742578,0.0,154.41337089705937,5.784313725490197,1.0,0.0,0.0,0.0,35.5,32.746742
0.05512745391996354,10.0,-3.535519610782739,3.535519610782739,0.0,154.41337089705937,6.519607843137255,1.0,0.0,0.0,0.0,38.39,32.746742
-10.0,10.0,6.27450980392155,6.27450980392155,0.0,154.41337089705937,6.2745098039215685,1.0,0.0,0.0,0.0,40.39,35.817295
-1.8738398838993113,10.0,-0.7241993317869682,0.7241993317869682,0.0,154.41337089705937,7.401960784313726,1.0,0.0,0.0,0.0,40.94,37.995228
2.0647018552350946,10.0,-4.417643031705689,4.417643031705689,0.0,154.41337089705937,7.647058823529411,1.0,0.0,0.0,0.0,36.08,36.074627
-10.0,10.0,-15.14705882352942,15.14705882352942,0.0,154.41337089705937,4.852941176470588,1.0,0.0,0.0,0.0,31.09,0.0
-10.0,10.0,-17.450980392156886,17.450980392156886,0.0,154.41337089705937,2.549019607843137,1.0,0.0,0.0,0.0,35.19,0.0
-10.0,10.0,2.647058823529406,2.647058823529406,0.0,154.41337089705937,2.6470588235294117,1.0,0.0,0.0,0.0,35.62,35.614914
2.6287646389072457,10.0,-8.413078364397446,8.413078364397446,0.0,154.41337089705937,4.215686274509804,1.0,0.0,0.0,0.0,36.0,35.305313
-6.24040973168553,10.0,-0.5242961506673964,0.5242961506673964,0.0,154.41337089705937,3.235294117647059,1.0,0.0,0.0,0.0,37.21,35.305313
10.0,10.0,-15.980392156862738,15.980392156862738,0.0,154.41337089705917,4.019607843137255,1.0,0.0,0.0,0.0,39.61,37.351902
10.0,10.0,-14.803921568627398,14.803921568627398,0.0,154.41337089705888,5.196078431372549,1.0,0.0,0.0,0.0,42.23,38.887848
-2.75604383848988,10.0,-2.783171847784635,2.783171847784635,0.0,154.41337089705937,4.46078431372549,1.0,0.0,0.0,0.0,43.75,43.743633
-0.9114711697494284,10.0,-4.970881771427048,4.970881771427048,0.0,154.41337089705937,4.117647058823529,1.0,0.0,0.0,0.0,43.81,51.992977
-5.875850767695264,10.0,0.9738899833815182,0.9738899833815182,0.0,154.41337089705937,5.098039215686274,1.0,0.0,0.0,0.0,43.39,50.892616
-10.0,10.0,4.460784313725464,4.460784313725464,0.0,154.4133708970597,4.46078431372549,1.0,0.0,0.0,0.0,42.49,45.291641
-5.755776931623366,10.0,0.510678892407693,0.510678892407693,0.0,154.41337089705908,4.754901960784313,1.0,0.0,0.0,0.0,40.67,45.027611
-0.5926276598175206,10.0,-3.3779605754766022,3.3779605754766022,0.0,154.41337089705937,6.029411764705882,1.0,0.0,0.0,0.0,38.99,44.494183
-0.9317014521848996,10.0,-3.480063253697459,3.480063253697459,0.0,154.41337089705937,5.588235294117647,1.0,0.0,0.0,0.0,40.07,43.893745
1.4415961447124834,10.0,-9.28473339961442,9.28473339961442,0.0,154.4133708970589,2.156862745098039,1.0,0.0,0.0,0.0,36.76,43.794563
4.756338958176461,10.0,-12.305358566019706,12.305358566019706,0.0,154.41337089705937,2.450980392156862,1.0,0.0,0.0,0.0,35.46,43.794563
10.0,10.0,-17.352941176470594,17.352941176470594,0.0,154.41337089705937,2.6470588235294117,1.0,0.0,0.0,0.0,37.24,43.794563
-5.966752472211873,10.0,-2.46462007680776,2.46462007680776,0.0,154.41337089705937,1.5686274509803921,1.0,0.0,0.0,0.0,36.27,43.794563
10.0,10.0,-18.578431372549026,18.578431372549026,0.0,154.41337089705937,1.42156862745098,1.0,0.0,0.0,0.0,36.13,43.794563
-1.6494414394098929,10.0,-6.144676207648935,6.144676207648935,0.0,154.41337089705937,2.205882352941176,1.0,0.0,0.0,0.0,36.74,43.794563
1.9177919916860735,10.0,-9.711909638744892,9.711909638744892,0.0,154.41337089705937,2.205882352941176,1.0,0.0,0.0,0.0,37.42,42.994423
-10.0,10.0,2.303921568627432,2.303921568627432,0.0,154.41337089705937,2.30392156862745,1.0,0.0,0.0,0.0,40.62,40.614109
-3.6630089474658805,10.0,-4.91542242508312,4.91542242508312,0.0,154.41337089705937,1.42156862745098,1.0,0.0,0.0,0.0,41.58,41.575081
-2.8584054042055893,10.0,-5.7690455761865636,5.7690455761865636,0.0,154.41337089705922,1.372549019607843,1.0,0.0,0.0,0.0,42.47,42.46368
-10.0,10.0,0.6862745098039085,0.6862745098039085,0.0,154.41337089705945,0.6862745098039209,1.0,0.0,0.0,0.0,43.05,43.044014
-10.0,10.0,0.6862745098038854,0.6862745098038854,0.0,154.4133708970598,0.6862745098039209,1.0,0.0,0.0,0.0,43.3,43.294643
-10.0,10.0,1.1274509803921795,1.1274509803921795,0.0,154.4133708970591,1.127450980392156,1.0,0.0,0.0,0.0,43.21,43.204845
-5.837742573932103,10.0,-3.0348064456757236,3.0348064456757236,0.0,154.41337089705937,1.127450980392156,1.0,0.0,0.0,0.0,43.27,39.494987
-3.9604523573056682,10.0,-4.716018230929629,4.716018230929629,0.0,154.41337089705937,1.3235294117647058,1.0,0.0,0.0,0.0,43.13,39.494987
10.0,10.0,-19.215686274509807,19.215686274509807,0.0,154.41337089705937,0.7843137254901961,1.0,0.0,0.0,0.0,43.01,39.994907
10.0,10.0,-19.558823529411747,19.558823529411747,0.0,154.41337089705937,0.44117647058823495,1.0,0.0,0.0,0.0,43.74,39.994907
-1.7606725615809777,10.0,-6.8177588109680505,6.8177588109680505,0.0,154.4133708970594,1.42156862745098,1.0,0.0,0.0,0.0,45.4,49.993298
4.3631860183906355,10.0,-11.520048763488692,11.520048763488692,0.0,154.4133708970595,2.84313725490196,1.0,0.0,0.0,0.0,48.23,49.993298
-2.2073476575259194,10.0,-4.214220969924976,4.214220969924976,0.0,154.41337089705803,3.5784313725490193,1.0,0.0,0.0,0.0,50.07,41.694366
-10.0,10.0,5.1470588235294645,5.1470588235294645,0.0,154.41337089705937,5.147058823529411,1.0,0.0,0.0,0.0,45.04,40.494827
-8.498353966118172,10.0,3.302275534745636,3.302275534745636,0.0,154.41337089705937,4.803921568627451,1.0,0.0,0.0,0.0,43.32,37.343861
-1.3916716906664748,10.0,-3.7553871328629302,3.7553871328629302,0.0,154.41337089705917,4.852941176470588,1.0,0.0,0.0,0.0,42.91,37.343861
-0.31004748156730955,10.0,-4.4938740870601555,4.4938740870601555,0.0,154.41337089705948,5.196078431372549,1.0,0.0,0.0,0.0,42.27,35.809254
10.0,10.0,-15.833333333333334,15.833333333333334,0.0,154.41337089705937,4.166666666666667,1.0,0.0,0.0,0.0,40.38,32.992496
9.456318883535728,10.0,-15.436711040398507,15.436711040398507,0.0,154.41337089705937,4.019607843137255,1.0,0.0,0.0,0.0,38.78,29.66765
10.0,10.0,-15.343137254901983,15.343137254901983,0.0,154.41337089705937,4.656862745098039,1.0,0.0,0.0,0.0,38.78,28.978827
0.3671110396610132,10.0,-5.8573071180923915,5.8573071180923915,0.0,154.41337089705937,4.509803921568627,1.0,0.0,0.0,0.0,38.2,29.66765
10.0,10.0,-16.960784313725487,16.960784313725487,0.0,154.41337089705937,3.0392156862745088,1.0,0.0,0.0,0.0,40.46,32.291611
5.04170645265753,10.0,-12.541706452657518,12.541706452657518,0.0,154.4133708970591,2.5,1.0,0.0,0.0,0.0,43.66,37.991154
3.380034478300264,10.0,-11.41925016457478,11.41925016457478,0.0,154.4133708970594,1.96078431372549,1.0,0.0,0.0,0.0,48.07,80.407394
-10.0,10.0,1.8137254901960702,1.8137254901960702,0.0,154.4133708970594,1.8137254901960782,1.0,0.0,0.0,0.0,55.99,105.625839
1.5323595100541079,10.0,-9.620594804171763,9.620594804171763,0.0,154.4133708970594,1.911764705882352,1.0,0.0,0.0,0.0,54.67,39.896809
-4.354685710929019,10.0,-4.12570644593373,4.12570644593373,0.0,154.41337089705934,1.519607843137254,1.0,0.0,0.0,0.0,51.35,39.384884
-10.0,5.03907298428841,6.480534858848844,6.480534858848844,0.0,81.64365785999765,1.519607843137254,1.0,0.0,0.0,0.0,47.76,39.384884
-10.0,10.0,0.8823529411764337,0.8823529411764337,0.0,154.4133708970598,0.8823529411764699,1.0,0.0,0.0,0.0,45.09,39.390244
-10.0,10.0,0.09803921568629725,0.09803921568629725,0.0,154.4133708970591,0.09803921568627401,1.0,0.0,0.0,0.0,44.15,38.49102
-6.922462605307244,10.0,-2.3422432770456805,2.3422432770456805,0.0,154.41337089705902,0.735294117647058,1.0,0.0,0.0,0.0,43.97,38.49102
-1.20795333683908,10.0,-6.488125094533474,6.488125094533474,0.0,154.41337089705934,2.30392156862745,1.0,0.0,0.0,0.0,44.78,38.890377
10.0,10.0,-17.64705882352942,17.64705882352942,0.0,154.41337089705937,2.352941176470588,1.0,0.0,0.0,0.0,46.65,46.638969
10.0,10.0,-18.62745098039216,18.62745098039216,0.0,154.41337089705937,1.372549019607843,1.0,0.0,0.0,0.0,49.68,49.667648
2.039940616857633,10.0,-10.961509244308619,10.961509244308619,0.0,154.41337089705937,1.0784313725490189,1.0,0.0,0.0,0.0,52.94,42.259449
3.358952166192309,10.0,-11.59424628383939,11.59424628383939,0.0,154.41337089705956,1.7647058823529411,1.0,0.0,0.0,0.0,52.74,52.72715
-2.1521249183269218,10.0,-4.808659395398575,4.808659395398575,0.0,154.41337089705937,3.0392156862745088,1.0,0.0,0.0,0.0,45.35,50.637897
-10.0,10.0,3.3823529411765243,3.3823529411765243,0.0,154.41337089705937,3.382352941176471,1.0,0.0,0.0,0.0,44.8,40.990353
-7.407111355883134,10.0,2.3580917480399917,2.3580917480399917,0.0,154.41337089705937,4.950980392156863,1.0,0.0,0.0,0.0,43.98,38.990887
1.465288236197972,10.0,-6.171170589139139,6.171170589139139,0.0,154.41337089705914,5.294117647058823,1.0,0.0,0.0,0.0,42.23,37.339855
-10.0,10.0,3.8235294117647065,3.8235294117647065,0.0,154.41337089705925,3.823529411764705,1.0,0.0,0.0,0.0,35.87,35.805412
5.060176333854306,10.0,-12.217039078952322,12.217039078952322,0.0,154.4133708970589,2.84313725490196,1.0,0.0,0.0,0.0,36.09,34.99913
6.903131221174316,10.0,-15.236464554507656,15.236464554507656,0.0,154.41337089705937,1.666666666666666,1.0,0.0,0.0,0.0,35.43,34.42823
10.0,10.0,-19.166666666666668,19.166666666666668,0.0,154.41337089705937,0.833333333333333,1.0,0.0,0.0,0.0,35.42,35.418594
-1.1897843964097305,10.0,-6.21217638790402,6.21217638790402,0.0,154.41337089705937,2.598039215686274,1.0,0.0,0.0,0.0,36.0,33.199318
10.0,10.0,-16.862745098039223,16.862745098039223,0.0,154.41337089705937,3.1372549019607843,1.0,0.0,0.0,0.0,36.97,32.795937
7.751080784857509,10.0,-10.496178824073201,10.496178824073201,0.0,154.41337089705937,7.254901960784314,1.0,0.0,0.0,0.0,41.69,33.819805
2.683290886720904,10.0,-3.075447749466015,3.075447749466015,0.0,154.41337089705937,9.607843137254902,1.0,0.0,0.0,0.0,43.87,38.944504
-10.0,10.0,6.6176470588235095,6.6176470588235095,0.0,154.41337089705937,6.617647058823529,1.0,0.0,0.0,0.0,47.52,39.45644
-2.199247262120635,10.0,0.3855217719245374,0.3855217719245374,0.0,154.41337089705937,8.186274509803921,1.0,0.0,0.0,0.0,45.64,37.998363
2.403124454346667,10.0,-3.87371268964079,3.87371268964079,0.0,154.41337089705937,8.529411764705882,1.0,0.0,0.0,0.0,44.22,37.919296
-10.0,10.0,8.627450980392153,8.627450980392153,0.0,154.41337089705937,8.627450980392158,1.0,0.0,0.0,0.0,43.55,37.919296
-10.0,10.0,9.656862745098005,9.656862745098005,0.0,154.4133708970598,9.65686274509804,1.0,0.0,0.0,0.0,43.17,36.894089
-10.0,10.0,10.0,10.0,0.0,154.41337089705937,10.0,1.0,0.0,0.0,0.0,42.97,36.894089
8.426323471927855,10.0,-8.426323471927837,8.426323471927837,0.0,154.41337089705937,10.0,1.0,0.0,0.0,0.0,42.92,37.919296
6.038459938807396,10.0,-6.136499154493674,6.136499154493674,0.0,154.41337089705934,9.901960784313726,1.0,0.0,0.0,0.0,43.01,37.998363
10.0,10.0,-10.196078431372568,10.196078431372568,0.0,154.41337089705937,9.803921568627452,1.0,0.0,0.0,0.0,43.03,38.432571
10.0,10.0,-10.0,10.0,0.0,154.4133708970594,10.0,1.0,0.0,0.0,0.0,43.38,38.944504
6.898945302583573,10.0,-6.898945302583578,6.898945302583578,0.0,154.41337089705937,10.0,1.0,0.0,0.0,0.0,44.9,38.944504
-5.399895303194756,10.0,5.399895303194767,5.399895303194767,0.0,154.4133708970591,10.0,1.0,0.0,0.0,0.0,45.06,39.45644
1.5105372867719988,10.0,-1.5105372867720188,1.5105372867720188,0.0,154.41337089705937,10.0,1.0,0.0,0.0,0.0,44.12,37.919296
-10.0,10.0,10.0,10.0,0.0,154.41337089705937,10.0,1.0,0.0,0.0,0.0,43.67,37.919296
-3.6687816325034777,10.0,3.6687816325034723,3.6687816325034723,0.0,154.41337089705937,10.0,1.0,0.0,0.0,0.0,41.63,36.894089
2.9499391385109366,10.0,-2.949939138510942,2.949939138510942,0.0,154.41337089705937,10.0,1.0,0.0,0.0,0.0,39.74,36.894089
-10.0,10.0,9.95098039215686,9.95098039215686,0.0,154.41337089705937,9.950980392156865,1.0,0.0,0.0,0.0,35.69,35.356945
-4.821225370161203,10.0,4.77220576231807,4.77220576231807,0.0,154.41337089705937,9.950980392156865,1.0,0.0,0.0,0.0,35.2,35.199829
3.327432065518737,10.0,-3.3274320655187406,3.3274320655187406,0.0,154.41337089705937,10.0,1.0,0.0,0.0,0.0,34.05,34.049911
10.0,10.0,-10.147058823529418,10.147058823529418,0.0,154.41337089705937,9.852941176470587,1.0,0.0,0.0,0.0,32.95,32.95092
6.4674804236225665,10.0,-7.64395101185786,7.64395101185786,0.0,154.41337089705937,8.823529411764707,1.0,0.0,0.0,0.0,35.06,35.060444
10.0,10.0,-11.22549019607844,11.22549019607844,0.0,154.41337089705937,8.774509803921568,1.0,0.0,0.0,0.0,36.06,35.396843
-2.373672794544414,10.0,1.5403394612110675,1.5403394612110675,0.0,154.41337089705945,9.166666666666666,1.0,0.0,0.0,0.0,41.43,36.936768
2.933407558458452,10.0,-4.99223108787023,4.99223108787023,0.0,154.41337089705945,7.941176470588235,1.0,0.0,0.0,0.0,43.42,43.420807
-10.0,10.0,5.78431372549019,5.78431372549019,0.0,154.4133708970594,5.784313725490197,1.0,0.0,0.0,0.0,54.66,93.816177
2.137288228627676,10.0,-6.549052934510037,6.549052934510037,0.0,154.41337089705937,5.588235294117647,1.0,0.0,0.0,0.0,54.58,93.816177
-3.0860075670574307,10.0,-1.6688943937268883,1.6688943937268883,0.0,154.41337089705937,5.245098039215686,1.0,0.0,0.0,0.0,53.08,96.898705
-10.0,10.0,5.294117647058817,5.294117647058817,0.0,154.41337089705937,5.294117647058823,1.0,0.0,0.0,0.0,52.09,96.898705
-10.0,10.0,3.9705882352941106,3.9705882352941106,0.0,154.41337089705937,3.970588235294117,1.0,0.0,0.0,0.0,49.73,80.413864
-10.0,10.0,4.656862745098046,4.656862745098046,0.0,154.41337089705937,4.656862745098039,1.0,0.0,0.0,0.0,43.74,40.300747
2.7552298726622197,10.0,-8.098367127564163,8.098367127564163,0.0,154.41337089705902,4.656862745098039,1.0,0.0,0.0,0.0,45.05,40.013939
0.7396521512729901,10.0,-6.376907053233804,6.376907053233804,0.0,154.4133708970597,4.362745098039216,1.0,0.0,0.0,0.0,45.58,39.500629
10.0,10.0,-15.49019607843138,15.49019607843138,0.0,154.41337089705937,4.509803921568627,1.0,0.0,0.0,0.0,46.01,39.500629
10.0,10.0,-15.294117647058831,15.294117647058831,0.0,154.41337089705937,4.705882352941176,1.0,0.0,0.0,0.0,49.79,40.500443
-6.198216885287865,10.0,-0.17433213431998418,0.17433213431998418,0.0,154.41337089705937,3.627450980392157,1.0,0.0,0.0,0.0,51.96,42.00016
4.663999815179837,10.0,-11.183607658317092,11.183607658317092,0.0,154.41337089705937,3.480392156862745,1.0,0.0,0.0,0.0,54.25,54.251213
-0.005344659006570926,10.0,-7.298576909620886,7.298576909620886,0.0,154.41337089705937,2.6960784313725488,1.0,0.0,0.0,0.0,54.34,54.341007
-2.9168749300912573,10.0,-3.210576050300899,3.210576050300899,0.0,154.41337089705928,3.872549019607843,1.0,0.0,0.0,0.0,50.75,50.75053
-4.576138067121308,10.0,-0.521901148564953,0.521901148564953,0.0,154.41337089705908,4.901960784313725,1.0,0.0,0.0,0.0,44.06,44.060097
0.8800438914588864,10.0,-5.095730165968682,5.095730165968682,0.0,154.41337089705937,5.784313725490197,1.0,0.0,0.0,0.0,43.27,45.144344
2.4405875263881445,10.0,-6.117058114623442,6.117058114623442,0.0,154.41337089705934,6.323529411764706,1.0,0.0,0.0,0.0,40.13,44.001125
0.3289870375933681,10.0,-4.250555665044324,4.250555665044324,0.0,154.41337089705937,6.078431372549019,1.0,0.0,0.0,0.0,37.13,42.997093
2.3987965290917783,10.0,-7.153698489876199,7.153698489876199,0.0,154.41337089706084,5.245098039215686,1.0,0.0,0.0,0.0,36.0,42.997093
10.0,10.0,-14.117647058823533,14.117647058823533,0.0,154.41337089705937,5.882352941176471,1.0,0.0,0.0,0.0,35.49,35.488281
2.295222713066622,10.0,-5.040320752282309,5.040320752282309,0.0,154.41337089705937,7.254901960784314,1.0,0.0,0.0,0.0,35.36,35.358288
10.0,10.0,-12.303921568627459,12.303921568627459,0.0,154.41337089705937,7.696078431372549,1.0,0.0,0.0,0.0,36.08,36.077942
-0.3236069655857161,10.0,-3.3038440148064447,3.3038440148064447,0.0,154.41337089705937,6.372549019607843,1.0,0.0,0.0,0.0,37.9,37.897854
-3.1435429499548344,10.0,-1.6113590108294846,1.6113590108294846,0.0,154.41337089705937,5.245098039215686,1.0,0.0,0.0,0.0,45.35,40.067543
-10.0,10.0,6.421568627450963,6.421568627450963,0.0,154.41337089705937,6.421568627450981,1.0,0.0,0.0,0.0,49.78,40.580818
